projectDescriptionID,releaseID,releaseTime,commonName,markedRun,markedFishOrigin,sourceOfFishSite,releaseSite,releaseSubSite,nReleased,testDays,appliedMarkType,appliedMarkColor,appliedMarkPosition,appliedMarkCode,IncludeInAnalysis
2,627,2015-03-27T12:30:00Z,Chinook salmon,Fall,Natural,Steep Riffle,Steep Riffle_release site,Steep release_RR & RL,328,3,Elastomer,Orange,Nose,,Yes
2,628,2015-03-04T12:10:00Z,Chinook salmon,Fall,Natural,Herringer Riffle,Herringer_release site,Herringer release_ RL & RR,278,5,Elastomer,Blue,Nose,,Yes
2,629,2015-03-06T12:17:00Z,Chinook salmon,Fall,Natural,Herringer Riffle,Herringer_release site,Herringer release_ RL & RR,496,29,Elastomer,Red,Nose,,Yes
2,632,2015-03-27T10:00:00Z,Chinook salmon,Fall,Natural,Steep Riffle,Herringer_release site,Herringer release_ RL & RR,254,7,Pigment / dye,Brown,Whole body,,No
2,633,2015-03-31T12:00:00Z,Chinook salmon,Fall,Natural,Steep Riffle,Steep Riffle_release site,Steep release_RR & RL,251,20,Elastomer,Orange,Nose,,Yes
2,634,2015-03-24T15:40:00Z,Chinook salmon,Fall,Natural,Steep Riffle,Herringer_release site,Herringer release_ RL & RR,244,6,Elastomer,White,Nose,,Yes
2,635,2015-12-30T13:27:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,Gateway release_RL & RR,271,7,Elastomer,Orange,Nose,,Yes
2,636,2015-12-31T13:58:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,Gateway release_RL & RR,1008,7,Elastomer,Green,Nose,,Yes
2,638,2016-01-01T12:39:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,Gateway release_RL & RR,589,7,Elastomer,Purple / Violet,Nose,,Yes
2,639,2016-01-05T12:01:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,Gateway release_RL & RR,1014,7,Elastomer,Orange,Nose,,Yes
2,640,2016-01-06T15:00:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,Gateway release_RL & RR,345,7,Elastomer,Green,Nose,,Yes
2,641,2016-01-07T10:00:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,Gateway release_RL & RR,997,4,Elastomer,Purple / Violet,Nose,,Yes
2,642,2016-01-14T13:50:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,Gateway release_RL & RR,482,7,Elastomer,Red,Nose,,Yes
2,643,2016-01-19T16:30:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,Gateway release_RL & RR,998,6,Elastomer,Green,Nose,,Yes
2,644,2016-01-25T17:10:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,Gateway release_RL & RR,1006,4,Elastomer,Green,Nose,,Yes
2,645,2016-01-26T14:30:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,Gateway release_RL & RR,1007,4,Elastomer,Pink,Nose,,Yes
2,646,2016-02-01T14:05:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,Gateway release_RL & RR,737,4,Elastomer,Green,Nose,,Yes
2,647,2016-02-02T13:30:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,Gateway release_RL & RR,895,4,Elastomer,Pink,Nose,,Yes
2,648,2016-02-08T13:48:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,Gateway release_RL & RR,1004,4,Elastomer,Green,Nose,,Yes
2,649,2016-02-09T11:15:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,Gateway release_RL & RR,938,4,Elastomer,Pink,Nose,,Yes
2,650,2016-02-16T13:00:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,Gateway release_RL & RR,1006,4,Elastomer,Green,Nose,,Yes
2,651,2016-02-17T12:10:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,Gateway release_RL & RR,508,4,Elastomer,Pink,Nose,,Yes
2,652,2016-02-22T15:17:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,Gateway release_RL & RR,385,4,Elastomer,Green,Nose,,Yes
2,653,2016-02-23T12:20:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,Gateway release_RL & RR,995,4,Elastomer,Pink,Nose,,Yes
2,654,2016-02-29T13:06:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,Gateway release_RL & RR,653,4,Elastomer,Green,Nose,,Yes
2,655,2016-03-01T13:28:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,Gateway release_RL & RR,589,4,Elastomer,Pink,Nose,,Yes
2,656,2015-12-31T13:30:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Herringer_release site,Herringer release_ RL & RR,992,7,Elastomer,White,Nose,,Yes
2,657,2015-12-30T15:20:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Herringer_release site,Herringer release_ RL & RR,279,7,Elastomer,Blue,Nose,,Yes
2,658,2016-01-01T11:54:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Herringer_release site,Herringer release_ RL & RR,496,7,Elastomer,Red,Nose,,Yes
2,659,2016-01-05T10:30:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Herringer_release site,Herringer release_ RL & RR,889,7,Elastomer,Blue,Nose,,Yes
2,660,2016-01-06T11:00:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Herringer_release site,Herringer release_ RL & RR,349,7,Elastomer,White,Nose,,No
2,661,2016-01-07T11:45:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Herringer_release site,Herringer release_ RL & RR,727,7,Elastomer,Red,Nose,,No
2,662,2016-01-12T12:08:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Herringer_release site,Herringer release_ RL & RR,996,7,Elastomer,Orange,Nose,,Yes
2,663,2016-01-12T12:08:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Herringer_release site,Herringer release_ RL & RR,1005,7,Elastomer,Blue,Nose,,Yes
2,664,2016-01-14T11:45:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Herringer_release site,Herringer release_ RL & RR,400,4,Elastomer,Purple / Violet,Nose,,Yes
2,665,2016-01-19T08:45:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Herringer_release site,Herringer release_ RL & RR,684,4,Elastomer,Orange,Nose,,Yes
2,666,2016-01-25T16:05:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Herringer_release site,Herringer release_ RL & RR,517,4,Elastomer,Orange,Nose,,Yes
2,667,2016-01-26T15:35:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Herringer_release site,Herringer release_ RL & RR,600,4,Elastomer,White,Nose,,Yes
2,668,2016-02-01T15:55:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Herringer_release site,Herringer release_ RL & RR,988,4,Elastomer,Orange,Nose,,Yes
2,669,2016-02-02T15:25:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Herringer_release site,Herringer release_ RL & RR,1001,4,Elastomer,White,Nose,,Yes
2,670,2016-02-08T15:38:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Herringer_release site,Herringer release_ RL & RR,919,4,Elastomer,Orange,Nose,,Yes
2,671,2016-02-09T15:34:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Herringer_release site,Herringer release_ RL & RR,761,4,Elastomer,White,Nose,,Yes
2,672,2016-02-16T16:00:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Herringer_release site,Herringer release_ RL & RR,1058,4,Elastomer,Orange,Nose,,Yes
2,673,2016-02-17T16:00:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Herringer_release site,Herringer release_ RL & RR,611,4,Elastomer,White,Nose,,Yes
2,674,2016-02-22T12:45:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Herringer_release site,Herringer release_ RL & RR,389,4,Elastomer,Orange,Nose,,Yes
2,675,2016-02-23T12:00:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Herringer_release site,Herringer release_ RL & RR,1112,4,Elastomer,White,Nose,,Yes
2,676,2016-02-29T15:55:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Herringer_release site,Herringer release_ RL & RR,691,4,Elastomer,Orange,Nose,,Yes
2,677,2016-03-01T12:00:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Herringer_release site,Herringer release_ RL & RR,674,4,Elastomer,White,Nose,,Yes
2,678,2017-01-09T16:35:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,Gateway release_RL & RR,230,7,Elastomer,Purple / Violet,Nose,,Yes
2,679,2017-01-10T15:00:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,Gateway release_RL & RR,1530,7,Elastomer,Orange,Nose,,Yes
2,680,2017-01-26T21:53:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,Gateway release_RL & RR,287,7,Elastomer,Purple / Violet,Nose,,Yes
2,681,2017-01-31T12:45:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,,998,7,Elastomer,White,Nose,,Yes
2,682,2017-01-31T12:43:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway Riffle,,1,7,Elastomer,Green,Nose,,No
2,683,2017-02-01T10:00:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,Gateway release_RL & RR,666,7,Pigment / dye,Brown,Whole body,,Yes
2,684,2017-02-03T09:42:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,Gateway release_RL & RR,272,7,Elastomer,Orange,Nose,,No
2,685,2017-01-27T10:47:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Herringer_release site,,303,7,Elastomer,Orange,Nose,,Yes
2,686,2018-01-10T13:20:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,90,2,Elastomer,Green,Nose,,Yes
2,687,2018-01-11T14:50:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,500,7,Elastomer,White,Nose,,Yes
2,688,2018-01-12T12:30:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,952,7,Elastomer,Pink,Nose,,Yes
2,689,2018-01-18T12:10:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,830,8,Elastomer,Green,Nose,,Yes
2,690,2018-01-23T12:10:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,381,10,Elastomer,Orange,Nose,,Yes
2,691,2018-01-25T10:29:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,478,7,Elastomer,White,Nose,,Yes
2,692,2018-01-30T14:06:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,1090,7,Elastomer,Green,Nose,,Yes
2,693,2018-01-04T10:06:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,158,3,Elastomer,Purple / Violet,Nose,,Yes
2,694,2018-01-09T09:00:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,331,8,Elastomer,Purple / Violet,Nose,,Yes
2,695,2018-01-10T09:22:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,540,3,Elastomer,Orange,Nose,,Yes
2,696,2018-01-11T11:15:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,481,7,Elastomer,Blue,Nose,,Yes
2,697,2018-01-16T11:15:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,389,7,Elastomer,Purple / Violet,Nose,,Yes
2,698,2018-01-17T09:40:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,369,4,Elastomer,Orange,Nose,,Yes
2,699,2018-01-19T10:00:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,767,4,Elastomer,Blue,Nose,,Yes
2,700,2018-01-23T10:40:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,995,6,Elastomer,Red,Nose,,Yes
2,701,2018-01-24T09:30:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,1137,7,Elastomer,Green,Nose,,Yes
2,702,2018-01-25T14:12:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,496,7,Elastomer,Blue,Nose,,Yes
2,703,2018-01-30T09:30:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,972,7,Elastomer,Red,Nose,,Yes
2,705,2018-02-01T10:28:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,449,5,Elastomer,Blue,Nose,,Yes
2,706,2018-02-06T09:05:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,908,9,Elastomer,Orange,Nose,,Yes
2,707,2018-02-07T09:28:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,502,5,Elastomer,Red,Nose,,Yes
2,708,2018-02-13T09:30:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,1029,5,Elastomer,Blue,Nose,,Yes
2,709,2018-02-14T10:35:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,1014,7,Elastomer,Red,Nose,,Yes
2,710,2018-02-20T11:00:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,497,5,Elastomer,Blue,Nose,,Yes
2,711,2018-02-27T09:47:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,695,7,Elastomer,Pink,Nose,,Yes
2,712,2018-02-28T09:45:00Z,Chinook salmon,Fall,Mixed,Eye Riffle,Eye riffle_release site,Below Weir Riffle,582,5,Elastomer,Orange,Nose,,Yes
2,713,2018-03-05T10:05:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,628,5,Elastomer,Orange,Nose,,Yes
2,714,2018-03-07T09:03:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,603,8,Elastomer,Blue,Nose,,Yes
2,715,2018-03-13T09:50:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,248,8,Elastomer,Orange,Nose,,Yes
2,716,2018-03-14T09:48:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,411,7,Elastomer,Blue,Nose,,Yes
2,717,2018-03-20T13:20:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,503,7,Elastomer,Orange,Nose,,Yes
2,718,2018-03-21T10:30:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,445,7,Elastomer,Blue,Nose,,Yes
2,719,2018-03-27T11:20:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,198,7,Elastomer,Orange,Nose,,Yes
2,720,2018-03-29T10:47:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,169,7,Elastomer,Blue,Nose,,Yes
2,721,2018-01-31T09:00:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,206,7,Elastomer,White,Nose,,Yes
2,722,2018-02-01T13:55:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,524,4,Elastomer,Pink,Nose,,Yes
2,723,2018-02-13T13:55:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,603,7,Elastomer,Pink,Nose,,Yes
2,724,2018-02-14T14:07:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,595,7,Elastomer,Green,Nose,,Yes
2,725,2018-02-15T12:08:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,119,14,Elastomer,White,Nose,,Yes
2,726,2018-02-20T15:00:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,595,7,Elastomer,Pink,Nose,,Yes
2,727,2018-02-23T12:00:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,416,4,Elastomer,White,Nose,,Yes
2,728,2018-02-27T12:45:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,608,7,Elastomer,Blue,Nose,,Yes
2,729,2018-02-28T10:00:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,651,7,Elastomer,White,Nose,,Yes
2,730,2018-03-01T13:25:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,963,3,Elastomer,Green,Nose,,Yes
2,731,2018-03-06T12:00:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,1014,7,Elastomer,Red,Nose,,Yes
2,732,2018-03-07T12:27:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,901,7,Elastomer,Green,Nose,,Yes
2,733,2018-03-08T11:40:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,243,7,Elastomer,White,Nose,,Yes
2,734,2018-03-13T13:55:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,118,7,Elastomer,Red,Nose,,Yes
2,735,2018-03-14T13:10:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,231,7,Elastomer,Green,Nose,,Yes
2,736,2018-03-15T10:05:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,272,12,Elastomer,White,Nose,,Yes
2,737,2018-03-20T11:00:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,1027,7,Elastomer,Red,Nose,,Yes
2,738,2018-03-21T09:00:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,222,7,Elastomer,Green,Nose,,Yes
2,739,2018-03-27T14:45:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,507,7,Elastomer,Red,Nose,,Yes
2,740,2018-04-25T11:00:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,28,7,Elastomer,Orange,Nose,,Yes
2,741,2018-05-08T11:39:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,73,7,Elastomer,Orange,Nose,,Yes
2,742,2017-05-04T12:46:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Herringer_release site,Herringer release_ RL & RR,2063,7,Elastomer,Yellow,Nose,,No
2,743,2017-05-04T12:50:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Herringer_release site,Herringer release_ RL & RR,2497,7,Elastomer,Orange,Nose,,No
2,744,2018-02-23T11:00:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,509,5,Elastomer,Orange,Nose,,Yes
2,745,2019-01-03T09:13:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,312,6,Elastomer,Orange,Nose,,Yes
2,746,2019-01-05T10:55:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,188,5,Elastomer,Blue,Nose,,Yes
2,747,2019-01-08T12:55:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,398,4,Elastomer,Yellow,Nose,,Yes
2,748,2019-01-09T09:03:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,199,3,Elastomer,Orange,Nose,,Yes
2,749,2019-01-10T09:48:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,144,8,Elastomer,Blue,Nose,,Yes
2,750,2019-01-12T10:30:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,609,4,Elastomer,Yellow,Nose,,Yes
2,751,2019-01-17T10:53:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,498,3,Elastomer,Blue,Nose,,Yes
2,752,2019-01-19T12:10:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,,1014,6,Elastomer,Yellow,Nose,,Yes
2,753,2019-01-23T12:45:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,999,6,Elastomer,Orange,Nose,,Yes
2,754,2019-01-24T12:00:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,1067,5,Elastomer,Blue,Nose,,Yes
2,755,2019-01-26T12:25:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,999,3,Elastomer,Yellow,Nose,,Yes
2,756,2019-01-29T13:10:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,988,9,Elastomer,Orange,Nose,,Yes
2,757,2019-02-01T12:55:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,992,5,Elastomer,Blue,Nose,,Yes
2,758,2019-02-02T09:48:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,1006,5,Elastomer,Yellow,Nose,,Yes
2,759,2019-02-06T12:45:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,1019,3,Elastomer,Orange,Nose,,Yes
2,760,2019-02-07T08:20:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,998,5,Elastomer,Blue,Nose,,Yes
2,761,2019-02-08T12:15:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,866,7,Elastomer,Yellow,Nose,,Yes
2,762,2019-02-09T09:40:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,695,5,Elastomer,Orange,Nose,,Yes
2,763,2019-02-15T09:35:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,992,5,Elastomer,Yellow,Nose,,Yes
2,764,2019-02-16T08:15:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,877,5,Elastomer,Orange,Nose,,Yes
2,765,2019-02-20T09:00:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,650,5,Elastomer,Blue,Nose,,Yes
2,766,2019-02-21T09:30:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,1018,4,Elastomer,Yellow,Nose,,Yes
2,767,2019-02-22T08:00:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,483,4,Elastomer,Orange,Nose,,Yes
2,768,2019-01-08T09:40:00Z,Chinook salmon,Fall,Natural,Herringer Riffle,Herringer_release site,Herringer release_ RL & RR,473,3,Elastomer,White,Nose,,Yes
2,769,2019-01-09T09:40:00Z,Chinook salmon,Fall,Natural,Herringer Riffle,Herringer_release site,Herringer release_ RL & RR,187,3,Elastomer,Green,Nose,,Yes
2,770,2019-01-10T09:40:00Z,Chinook salmon,Fall,Natural,Herringer Riffle,Herringer_release site,Herringer release_ RL & RR,299,6,Elastomer,Red,Nose,,Yes
2,771,2019-01-12T08:35:00Z,Chinook salmon,Fall,Natural,Herringer Riffle,Herringer_release site,Herringer release_ RL & RR,703,3,Elastomer,White,Nose,,Yes
2,772,2019-01-15T09:35:00Z,Chinook salmon,Fall,Natural,Herringer Riffle,Herringer_release site,Herringer release_ RL & RR,694,5,Elastomer,Green,Nose,,Yes
2,773,2019-01-17T14:10:00Z,Chinook salmon,Fall,Natural,Herringer Riffle,Herringer_release site,Herringer release_ RL & RR,484,5,Elastomer,Red,Nose,,Yes
2,774,2019-01-19T09:18:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,997,3,Elastomer,White,Nose,,Yes
2,775,2019-01-23T08:44:00Z,Chinook salmon,Fall,Natural,Herringer Riffle,Herringer_release site,Herringer release_ RL & RR,986,5,Elastomer,Green,Nose,,Yes
2,776,2019-01-24T12:44:00Z,Chinook salmon,Fall,Hatchery,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,1032,5,Elastomer,Red,Nose,,Yes
2,777,2019-01-25T09:20:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,1000,5,Elastomer,White,Nose,,Yes
2,778,2019-01-29T10:04:00Z,Chinook salmon,Fall,Natural,Herringer Riffle,Herringer_release site,Herringer release_ RL & RR,1015,8,Elastomer,Green,Nose,,Yes
2,779,2019-02-01T10:08:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,1005,5,Elastomer,Red,Nose,,Yes
2,780,2019-02-02T12:30:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,995,6,Elastomer,White,Nose,,Yes
2,781,2019-02-06T08:41:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,981,4,Elastomer,Green,Nose,,Yes
2,782,2019-02-07T08:41:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,1000,5,Elastomer,Red,Nose,,Yes
2,783,2019-02-08T08:15:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,1049,7,Elastomer,White,Nose,,Yes
2,784,2019-02-09T12:35:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,808,5,Elastomer,Green,Nose,,Yes
2,785,2019-02-14T11:16:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,799,7,Elastomer,Red,Nose,,Yes
2,786,2019-02-15T12:02:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,997,7,Elastomer,White,Nose,,Yes
2,787,2019-02-16T12:02:00Z,Chinook salmon,Fall,Natural,Herringer Riffle,Herringer_release site,Herringer release_ RL & RR,811,5,Elastomer,Green,Nose,,Yes
2,788,2019-02-20T11:00:00Z,Chinook salmon,Fall,Natural,Herringer Riffle,Herringer_release site,Herringer release_ RL & RR,1000,5,Elastomer,Red,Nose,,Yes
2,789,2019-02-21T11:20:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,996,6,Elastomer,White,Nose,,Yes
2,790,2019-02-22T09:45:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,709,5,Elastomer,Green,Nose,,Yes
